pipeline_id,stage_name,job_name,status,timestamp,commit_id,branch,user,environment,job_duration_seconds,test_pass_rate,security_finding_count,lines_changed,error_category
PIPE-1182,Integration-Test,inventory-db-migrator_integration-test_stag,Skipped,2026-08-20 11:26:30,cd1c08,main,glory_ops,staging,521,1.0,0,0,None
PIPE-1183,Build,inventory-db-migrator_build_prod,Success,2026-08-20 12:17:16,cdd8c5,main,system_bot,production,436,0.97,0,610,None
PIPE-1183,Unit-Test,inventory-db-migrator_unit-test_prod,Success,2026-08-20 12:19:34,cdd8c5,main,system_bot,production,138,0.97,1,793,None
PIPE-1183,Security-Scan,inventory-db-migrator_security-scan_prod,Success,2026-08-20 12:25:24,cdd8c5,main,system_bot,production,350,0.97,0,451,None
PIPE-1183,Deploy,inventory-db-migrator_deploy_prod,Success,2026-08-20 12:34:31,cdd8c5,main,system_bot,production,547,0.98,0,399,None
PIPE-1183,Integration-Test,inventory-db-migrator_integration-test_prod,Success,2026-08-20 12:40:40,cdd8c5,main,system_bot,production,369,0.95,0,174,None
PIPE-1184,Build,auth-service_build_prod,Success,2026-08-20 14:55:26,c8e60a,release/v2.1,alex_dev,production,386,0.99,0,431,None
PIPE-1184,Unit-Test,auth-service_unit-test_prod,Success,2026-08-20 15:00:21,c8e60a,release/v2.1,alex_dev,production,295,0.99,1,225,None
PIPE-1184,Security-Scan,auth-service_security-scan_prod,Success,2026-08-20 15:03:17,c8e60a,release/v2.1,alex_dev,production,176,0.97,0,553,None
PIPE-1184,Deploy,auth-service_deploy_prod,Success,2026-08-20 15:06:42,c8e60a,release/v2.1,alex_dev,production,205,0.96,0,591,None
PIPE-1184,Integration-Test,auth-service_integration-test_prod,Success,2026-08-20 15:12:44,c8e60a,release/v2.1,alex_dev,production,362,0.95,0,65,None
PIPE-1185,Build,auth-service_build_prod,Success,2026-08-20 18:44:39,c69f10,main,saanvi_lead,production,339,0.99,1,807,None
PIPE-1185,Unit-Test,auth-service_unit-test_prod,Success,2026-08-20 18:46:34,c69f10,main,saanvi_lead,production,115,1.0,1,202,None
PIPE-1185,Security-Scan,auth-service_security-scan_prod,Success,2026-08-20 18:48:26,c69f10,main,saanvi_lead,production,112,0.99,0,483,None
PIPE-1185,Deploy,auth-service_deploy_prod,Failed,2026-08-20 18:57:51,c69f10,main,saanvi_lead,production,565,0.83,3,207,ContainerOOM
PIPE-1185,Integration-Test,auth-service_integration-test_prod,Skipped,2026-08-20 19:00:43,c69f10,main,saanvi_lead,production,172,1.0,0,0,None
PIPE-1186,Build,user-profile_build_deve,Success,2026-08-20 20:09:08,c55410,main,alex_dev,development,428,0.96,0,837,None
PIPE-1186,Unit-Test,user-profile_unit-test_deve,Success,2026-08-20 20:14:38,c55410,main,alex_dev,development,330,1.0,1,563,None
PIPE-1186,Security-Scan,user-profile_security-scan_deve,Success,2026-08-20 20:24:25,c55410,main,alex_dev,development,587,0.99,1,480,None
PIPE-1186,Deploy,user-profile_deploy_deve,Success,2026-08-20 20:28:36,c55410,main,alex_dev,development,251,0.96,0,578,None
PIPE-1186,Integration-Test,user-profile_integration-test_deve,Success,2026-08-20 20:37:22,c55410,main,alex_dev,development,526,0.96,1,330,None
PIPE-1187,Build,cart-service_build_prod,Success,2026-08-20 23:05:45,c72caf,main,system_bot,production,105,0.96,0,621,None
PIPE-1187,Unit-Test,cart-service_unit-test_prod,Failed,2026-08-20 23:09:20,c72caf,main,system_bot,production,215,0.8,4,702,DependencyTimeout
PIPE-1187,Security-Scan,cart-service_security-scan_prod,Skipped,2026-08-20 23:15:31,c72caf,main,system_bot,production,371,1.0,0,0,None
PIPE-1187,Deploy,cart-service_deploy_prod,Skipped,2026-08-20 23:18:03,c72caf,main,system_bot,production,152,1.0,0,0,None
PIPE-1187,Integration-Test,cart-service_integration-test_prod,Skipped,2026-08-20 23:21:29,c72caf,main,system_bot,production,206,1.0,0,0,None
PIPE-1188,Build,notification-worker_build_deve,Success,2026-08-21 00:20:58,c206a1,feature/auth-refresh,maya_eng,development,478,0.98,1,349,None
PIPE-1188,Unit-Test,notification-worker_unit-test_deve,Success,2026-08-21 00:23:51,c206a1,feature/auth-refresh,maya_eng,development,173,0.98,0,54,None
PIPE-1188,Security-Scan,notification-worker_security-scan_deve,Failed,2026-08-21 00:26:12,c206a1,feature/auth-refresh,maya_eng,development,141,0.49,7,53,NullPointerException
PIPE-1188,Deploy,notification-worker_deploy_deve,Skipped,2026-08-21 00:27:23,c206a1,feature/auth-refresh,maya_eng,development,71,1.0,0,0,None
PIPE-1188,Integration-Test,notification-worker_integration-test_deve,Skipped,2026-08-21 00:29:44,c206a1,feature/auth-refresh,maya_eng,development,141,1.0,0,0,None
PIPE-1189,Build,inventory-db-migrator_build_stag,Success,2026-08-21 02:15:54,cb12e4,main,glory_ops,staging,174,0.96,1,343,None
PIPE-1189,Unit-Test,inventory-db-migrator_unit-test_stag,Success,2026-08-21 02:19:12,cb12e4,main,glory_ops,staging,198,0.98,0,618,None
PIPE-1189,Security-Scan,inventory-db-migrator_security-scan_stag,Success,2026-08-21 02:22:45,cb12e4,main,glory_ops,staging,213,0.99,1,52,None
PIPE-1189,Deploy,inventory-db-migrator_deploy_stag,Success,2026-08-21 02:23:30,cb12e4,main,glory_ops,staging,45,0.98,1,99,None
PIPE-1189,Integration-Test,inventory-db-migrator_integration-test_stag,Success,2026-08-21 02:28:00,cb12e4,main,glory_ops,staging,270,0.98,0,106,None
PIPE-1190,Build,payment-api_build_stag,Success,2026-08-21 04:17:57,c7c56b,feature/auth-refresh,saanvi_lead,staging,597,0.99,0,841,None
PIPE-1190,Unit-Test,payment-api_unit-test_stag,Success,2026-08-21 04:26:55,c7c56b,feature/auth-refresh,saanvi_lead,staging,538,0.97,0,123,None
PIPE-1190,Security-Scan,payment-api_security-scan_stag,Success,2026-08-21 04:30:58,c7c56b,feature/auth-refresh,saanvi_lead,staging,243,0.96,0,521,None
PIPE-1190,Deploy,payment-api_deploy_stag,Success,2026-08-21 04:39:09,c7c56b,feature/auth-refresh,saanvi_lead,staging,491,0.99,0,185,None
PIPE-1190,Integration-Test,payment-api_integration-test_stag,Success,2026-08-21 04:47:00,c7c56b,feature/auth-refresh,saanvi_lead,staging,471,0.96,0,375,None
PIPE-1191,Build,auth-service_build_prod,Success,2026-08-21 06:49:02,cdd321,main,system_bot,production,362,0.97,0,827,None
PIPE-1191,Unit-Test,auth-service_unit-test_prod,Success,2026-08-21 06:55:54,cdd321,main,system_bot,production,412,0.99,0,704,None
PIPE-1191,Security-Scan,auth-service_security-scan_prod,Success,2026-08-21 06:59:10,cdd321,main,system_bot,production,196,0.99,0,733,None
PIPE-1191,Deploy,auth-service_deploy_prod,Success,2026-08-21 07:01:35,cdd321,main,system_bot,production,145,0.96,1,141,None
PIPE-1191,Integration-Test,auth-service_integration-test_prod,Success,2026-08-21 07:07:57,cdd321,main,system_bot,production,382,0.98,0,629,None
PIPE-1192,Build,auth-service_build_prod,Success,2026-08-21 08:10:42,ccca84,hotfix/payment-timeout,glory_ops,production,582,0.97,1,702,None
PIPE-1192,Unit-Test,auth-service_unit-test_prod,Success,2026-08-21 08:13:37,ccca84,hotfix/payment-timeout,glory_ops,production,175,1.0,0,597,None
PIPE-1192,Security-Scan,auth-service_security-scan_prod,Success,2026-08-21 08:17:18,ccca84,hotfix/payment-timeout,glory_ops,production,221,0.99,1,721,None
PIPE-1192,Deploy,auth-service_deploy_prod,Success,2026-08-21 08:23:10,ccca84,hotfix/payment-timeout,glory_ops,production,352,0.98,0,417,None
PIPE-1192,Integration-Test,auth-service_integration-test_prod,Success,2026-08-21 08:27:03,ccca84,hotfix/payment-timeout,glory_ops,production,233,0.97,0,127,None
PIPE-1193,Build,payment-api_build_prod,Success,2026-08-21 10:15:37,cabbef,hotfix/payment-timeout,jordan_qa,production,277,0.96,0,170,None
PIPE-1193,Unit-Test,payment-api_unit-test_prod,Failed,2026-08-21 10:25:19,cabbef,hotfix/payment-timeout,jordan_qa,production,582,0.5,4,77,ContainerOOM
PIPE-1193,Security-Scan,payment-api_security-scan_prod,Skipped,2026-08-21 10:33:42,cabbef,hotfix/payment-timeout,jordan_qa,production,503,1.0,0,0,None
PIPE-1193,Deploy,payment-api_deploy_prod,Skipped,2026-08-21 10:43:00,cabbef,hotfix/payment-timeout,jordan_qa,production,558,1.0,0,0,None
PIPE-1193,Integration-Test,payment-api_integration-test_prod,Skipped,2026-08-21 10:50:22,cabbef,hotfix/payment-timeout,jordan_qa,production,442,1.0,0,0,None
PIPE-1194,Build,user-profile_build_prod,Success,2026-08-21 13:56:26,cb28cb,release/v2.1,jordan_qa,production,326,0.97,0,755,None
PIPE-1194,Unit-Test,user-profile_unit-test_prod,Success,2026-08-21 14:04:47,cb28cb,release/v2.1,jordan_qa,production,501,0.97,0,313,None
PIPE-1194,Security-Scan,user-profile_security-scan_prod,Success,2026-08-21 14:11:51,cb28cb,release/v2.1,jordan_qa,production,424,0.99,1,817,None
PIPE-1194,Deploy,user-profile_deploy_prod,Success,2026-08-21 14:17:57,cb28cb,release/v2.1,jordan_qa,production,366,0.97,0,565,None
PIPE-1194,Integration-Test,user-profile_integration-test_prod,Success,2026-08-21 14:27:10,cb28cb,release/v2.1,jordan_qa,production,553,0.97,0,27,None
PIPE-1195,Build,user-profile_build_deve,Success,2026-08-21 16:09:44,c6d2d2,main,maya_eng,development,524,0.97,1,825,None
PIPE-1195,Unit-Test,user-profile_unit-test_deve,Success,2026-08-21 16:17:51,c6d2d2,main,maya_eng,development,487,0.96,1,702,None
PIPE-1195,Security-Scan,user-profile_security-scan_deve,Success,2026-08-21 16:23:28,c6d2d2,main,maya_eng,development,337,0.96,0,163,None
PIPE-1195,Deploy,user-profile_deploy_deve,Success,2026-08-21 16:30:57,c6d2d2,main,maya_eng,development,449,0.99,0,627,None
PIPE-1195,Integration-Test,user-profile_integration-test_deve,Success,2026-08-21 16:39:33,c6d2d2,main,maya_eng,development,516,0.97,0,787,None
PIPE-1196,Build,user-profile_build_prod,Success,2026-08-21 17:19:20,c79348,release/v2.1,maya_eng,production,560,0.99,0,130,None
PIPE-1196,Unit-Test,user-profile_unit-test_prod,Success,2026-08-21 17:22:16,c79348,release/v2.1,maya_eng,production,176,0.96,0,339,None
PIPE-1196,Security-Scan,user-profile_security-scan_prod,Success,2026-08-21 17:29:32,c79348,release/v2.1,maya_eng,production,436,0.97,0,661,None
PIPE-1196,Deploy,user-profile_deploy_prod,Success,2026-08-21 17:30:18,c79348,release/v2.1,maya_eng,production,46,0.97,0,531,None
PIPE-1196,Integration-Test,user-profile_integration-test_prod,Success,2026-08-21 17:38:51,c79348,release/v2.1,maya_eng,production,513,0.96,0,469,None
PIPE-1197,Build,web-frontend_build_deve,Success,2026-08-21 20:42:40,cda9f5,main,saanvi_lead,development,280,1.0,1,138,None
PIPE-1197,Unit-Test,web-frontend_unit-test_deve,Success,2026-08-21 20:50:14,cda9f5,main,saanvi_lead,development,454,0.95,0,565,None
PIPE-1197,Security-Scan,web-frontend_security-scan_deve,Failed,2026-08-21 20:57:13,cda9f5,main,saanvi_lead,development,419,0.65,2,303,FlakyTest
PIPE-1197,Deploy,web-frontend_deploy_deve,Skipped,2026-08-21 21:02:23,cda9f5,main,saanvi_lead,development,310,1.0,0,0,None
PIPE-1197,Integration-Test,web-frontend_integration-test_deve,Skipped,2026-08-21 21:05:07,cda9f5,main,saanvi_lead,development,164,1.0,0,0,None
PIPE-1198,Build,web-frontend_build_prod,Success,2026-08-21 22:24:07,c3fc1d,main,system_bot,production,487,0.99,0,825,None
PIPE-1198,Unit-Test,web-frontend_unit-test_prod,Success,2026-08-21 22:29:49,c3fc1d,main,system_bot,production,342,0.98,1,803,None
PIPE-1198,Security-Scan,web-frontend_security-scan_prod,Success,2026-08-21 22:30:58,c3fc1d,main,system_bot,production,69,0.95,0,352,None
PIPE-1198,Deploy,web-frontend_deploy_prod,Success,2026-08-21 22:39:39,c3fc1d,main,system_bot,production,521,0.98,1,696,None
PIPE-1198,Integration-Test,web-frontend_integration-test_prod,Failed,2026-08-21 22:44:12,c3fc1d,main,system_bot,production,273,0.79,5,767,DependencyTimeout
PIPE-1199,Build,payment-api_build_prod,Success,2026-08-22 01:39:27,cbc7d4,hotfix/payment-timeout,system_bot,production,387,1.0,2,817,None
PIPE-1199,Unit-Test,payment-api_unit-test_prod,Success,2026-08-22 01:40:53,cbc7d4,hotfix/payment-timeout,system_bot,production,86,0.97,0,288,None
PIPE-1199,Security-Scan,payment-api_security-scan_prod,Success,2026-08-22 01:45:48,cbc7d4,hotfix/payment-timeout,system_bot,production,295,0.97,1,539,None
PIPE-1199,Deploy,payment-api_deploy_prod,Success,2026-08-22 01:47:29,cbc7d4,hotfix/payment-timeout,system_bot,production,101,0.96,0,348,None
PIPE-1199,Integration-Test,payment-api_integration-test_prod,Success,2026-08-22 01:52:32,cbc7d4,hotfix/payment-timeout,system_bot,production,303,0.98,0,597,None
PIPE-1200,Build,payment-api_build_prod,Success,2026-08-22 02:39:26,c3b0ec,release/v2.1,jordan_qa,production,326,0.97,0,263,None
PIPE-1200,Unit-Test,payment-api_unit-test_prod,Success,2026-08-22 02:43:18,c3b0ec,release/v2.1,jordan_qa,production,232,0.96,0,468,None
PIPE-1200,Security-Scan,payment-api_security-scan_prod,Success,2026-08-22 02:49:32,c3b0ec,release/v2.1,jordan_qa,production,374,0.96,0,664,None
PIPE-1200,Deploy,payment-api_deploy_prod,Success,2026-08-22 02:56:18,c3b0ec,release/v2.1,jordan_qa,production,406,0.98,0,364,None
PIPE-1200,Integration-Test,payment-api_integration-test_prod,Success,2026-08-22 03:01:17,c3b0ec,release/v2.1,jordan_qa,production,299,0.96,0,20,None
PIPE-1201,Build,user-profile_build_prod,Success,2026-08-22 06:29:25,c6ddf4,main,system_bot,production,505,0.96,1,345,None
PIPE-1201,Unit-Test,user-profile_unit-test_prod,Failed,2026-08-22 06:36:58,c6ddf4,main,system_bot,production,453,0.77,1,741,NullPointerException
PIPE-1201,Security-Scan,user-profile_security-scan_prod,Skipped,2026-08-22 06:46:23,c6ddf4,main,system_bot,production,565,1.0,0,0,None
PIPE-1201,Deploy,user-profile_deploy_prod,Skipped,2026-08-22 06:55:51,c6ddf4,main,system_bot,production,568,1.0,0,0,None
PIPE-1201,Integration-Test,user-profile_integration-test_prod,Skipped,2026-08-22 07:01:19,c6ddf4,main,system_bot,production,328,1.0,0,0,None
PIPE-1202,Build,cart-service_build_prod,Success,2026-08-22 09:09:49,cecdec,release/v2.1,maya_eng,production,409,0.97,1,554,None
PIPE-1202,Unit-Test,cart-service_unit-test_prod,Success,2026-08-22 09:11:44,cecdec,release/v2.1,maya_eng,production,115,0.99,1,386,None
PIPE-1202,Security-Scan,cart-service_security-scan_prod,Success,2026-08-22 09:19:07,cecdec,release/v2.1,maya_eng,production,443,0.97,0,405,None
PIPE-1202,Deploy,cart-service_deploy_prod,Success,2026-08-22 09:19:55,cecdec,release/v2.1,maya_eng,production,48,0.95,0,224,None
PIPE-1202,Integration-Test,cart-service_integration-test_prod,Success,2026-08-22 09:27:39,cecdec,release/v2.1,maya_eng,production,464,0.98,1,519,None
PIPE-1203,Build,inventory-db-migrator_build_deve,Success,2026-08-22 13:02:58,c54448,hotfix/payment-timeout,alex_dev,development,478,0.96,0,78,None
PIPE-1203,Unit-Test,inventory-db-migrator_unit-test_deve,Success,2026-08-22 13:12:15,c54448,hotfix/payment-timeout,alex_dev,development,557,0.97,0,695,None
PIPE-1203,Security-Scan,inventory-db-migrator_security-scan_deve,Success,2026-08-22 13:15:49,c54448,hotfix/payment-timeout,alex_dev,development,214,0.95,0,159,None
PIPE-1203,Deploy,inventory-db-migrator_deploy_deve,Success,2026-08-22 13:18:45,c54448,hotfix/payment-timeout,alex_dev,development,176,0.97,0,570,None
PIPE-1203,Integration-Test,inventory-db-migrator_integration-test_deve,Success,2026-08-22 13:27:21,c54448,hotfix/payment-timeout,alex_dev,development,516,0.99,0,376,None
PIPE-1204,Build,cart-service_build_prod,Success,2026-08-22 15:20:51,c82079,hotfix/payment-timeout,alex_dev,production,411,0.97,1,429,None
PIPE-1204,Unit-Test,cart-service_unit-test_prod,Success,2026-08-22 15:25:09,c82079,hotfix/payment-timeout,alex_dev,production,258,0.99,1,597,None
PIPE-1204,Security-Scan,cart-service_security-scan_prod,Failed,2026-08-22 15:31:04,c82079,hotfix/payment-timeout,alex_dev,production,355,0.79,7,707,ContainerOOM
PIPE-1204,Deploy,cart-service_deploy_prod,Skipped,2026-08-22 15:35:54,c82079,hotfix/payment-timeout,alex_dev,production,290,1.0,0,0,None
PIPE-1204,Integration-Test,cart-service_integration-test_prod,Skipped,2026-08-22 15:38:02,c82079,hotfix/payment-timeout,alex_dev,production,128,1.0,0,0,None
PIPE-1205,Build,inventory-db-migrator_build_deve,Success,2026-08-22 18:39:21,c86e6e,main,system_bot,development,81,0.97,0,71,None
PIPE-1205,Unit-Test,inventory-db-migrator_unit-test_deve,Success,2026-08-22 18:47:05,c86e6e,main,system_bot,development,464,0.99,0,16,None
PIPE-1205,Security-Scan,inventory-db-migrator_security-scan_deve,Success,2026-08-22 18:54:57,c86e6e,main,system_bot,development,472,0.97,1,51,None
PIPE-1205,Deploy,inventory-db-migrator_deploy_deve,Success,2026-08-22 19:00:38,c86e6e,main,system_bot,development,341,0.99,0,367,None
PIPE-1205,Integration-Test,inventory-db-migrator_integration-test_deve,Success,2026-08-22 19:08:46,c86e6e,main,system_bot,development,488,0.98,0,752,None
PIPE-1206,Build,notification-worker_build_prod,Failed,2026-08-22 22:03:53,c945a8,main,system_bot,production,113,0.61,5,305,FlakyTest
PIPE-1206,Unit-Test,notification-worker_unit-test_prod,Skipped,2026-08-22 22:07:28,c945a8,main,system_bot,production,215,1.0,0,0,None
PIPE-1206,Security-Scan,notification-worker_security-scan_prod,Skipped,2026-08-22 22:10:39,c945a8,main,system_bot,production,191,1.0,0,0,None
PIPE-1206,Deploy,notification-worker_deploy_prod,Skipped,2026-08-22 22:19:27,c945a8,main,system_bot,production,528,1.0,0,0,None
PIPE-1206,Integration-Test,notification-worker_integration-test_prod,Skipped,2026-08-22 22:25:17,c945a8,main,system_bot,production,350,1.0,0,0,None
PIPE-1207,Build,auth-service_build_prod,Success,2026-08-23 02:05:02,c194ca,main,alex_dev,production,422,0.98,1,228,None
PIPE-1207,Unit-Test,auth-service_unit-test_prod,Success,2026-08-23 02:14:39,c194ca,main,alex_dev,production,577,0.95,1,495,None
PIPE-1207,Security-Scan,auth-service_security-scan_prod,Success,2026-08-23 02:15:48,c194ca,main,alex_dev,production,69,0.96,0,719,None
PIPE-1207,Deploy,auth-service_deploy_prod,Failed,2026-08-23 02:17:29,c194ca,main,alex_dev,production,101,0.85,3,435,SyntaxError
PIPE-1207,Integration-Test,auth-service_integration-test_prod,Skipped,2026-08-23 02:22:50,c194ca,main,alex_dev,production,321,1.0,0,0,None
PIPE-1208,Build,cart-service_build_prod,Success,2026-08-23 04:00:00,c8b91e,main,glory_ops,production,480,0.99,0,377,None
PIPE-1208,Unit-Test,cart-service_unit-test_prod,Success,2026-08-23 04:04:02,c8b91e,main,glory_ops,production,242,0.98,1,331,None
PIPE-1208,Security-Scan,cart-service_security-scan_prod,Success,2026-08-23 04:09:21,c8b91e,main,glory_ops,production,319,0.95,0,51,None
PIPE-1208,Deploy,cart-service_deploy_prod,Success,2026-08-23 04:15:20,c8b91e,main,glory_ops,production,359,0.95,0,584,None
PIPE-1208,Integration-Test,cart-service_integration-test_prod,Success,2026-08-23 04:16:23,c8b91e,main,glory_ops,production,63,1.0,0,772,None
PIPE-1209,Build,inventory-db-migrator_build_prod,Success,2026-08-23 07:28:08,c45423,main,jordan_qa,production,248,0.95,0,673,None
PIPE-1209,Unit-Test,inventory-db-migrator_unit-test_prod,Success,2026-08-23 07:29:06,c45423,main,jordan_qa,production,58,0.95,0,219,None
PIPE-1209,Security-Scan,inventory-db-migrator_security-scan_prod,Success,2026-08-23 07:38:39,c45423,main,jordan_qa,production,573,0.99,0,650,None
PIPE-1209,Deploy,inventory-db-migrator_deploy_prod,Failed,2026-08-23 07:44:58,c45423,main,jordan_qa,production,379,0.75,4,428,SyntaxError
PIPE-1209,Integration-Test,inventory-db-migrator_integration-test_prod,Skipped,2026-08-23 07:49:13,c45423,main,jordan_qa,production,255,1.0,0,0,None
PIPE-1210,Build,web-frontend_build_stag,Success,2026-08-23 10:41:26,c8bf0c,main,system_bot,staging,566,0.95,0,155,None
PIPE-1210,Unit-Test,web-frontend_unit-test_stag,Success,2026-08-23 10:42:37,c8bf0c,main,system_bot,staging,71,0.98,1,593,None
PIPE-1210,Security-Scan,web-frontend_security-scan_stag,Success,2026-08-23 10:51:20,c8bf0c,main,system_bot,staging,523,0.97,0,47,None
PIPE-1210,Deploy,web-frontend_deploy_stag,Success,2026-08-23 11:00:35,c8bf0c,main,system_bot,staging,555,0.99,0,188,None
PIPE-1210,Integration-Test,web-frontend_integration-test_stag,Success,2026-08-23 11:10:26,c8bf0c,main,system_bot,staging,591,0.98,0,176,None
PIPE-1211,Build,user-profile_build_prod,Success,2026-08-23 14:04:23,ccd16d,hotfix/payment-timeout,jordan_qa,production,203,0.99,0,77,None
PIPE-1211,Unit-Test,user-profile_unit-test_prod,Success,2026-08-23 14:12:50,ccd16d,hotfix/payment-timeout,jordan_qa,production,507,0.97,0,149,None
PIPE-1211,Security-Scan,user-profile_security-scan_prod,Success,2026-08-23 14:15:47,ccd16d,hotfix/payment-timeout,jordan_qa,production,177,0.95,1,459,None
PIPE-1211,Deploy,user-profile_deploy_prod,Success,2026-08-23 14:24:14,ccd16d,hotfix/payment-timeout,jordan_qa,production,507,1.0,0,327,None
PIPE-1211,Integration-Test,user-profile_integration-test_prod,Success,2026-08-23 14:32:57,ccd16d,hotfix/payment-timeout,jordan_qa,production,523,0.97,0,683,None
PIPE-1212,Build,notification-worker_build_prod,Success,2026-08-23 17:13:42,ce1352,release/v2.1,system_bot,production,462,0.95,1,524,None
PIPE-1212,Unit-Test,notification-worker_unit-test_prod,Success,2026-08-23 17:18:00,ce1352,release/v2.1,system_bot,production,258,0.96,0,102,None
PIPE-1212,Security-Scan,notification-worker_security-scan_prod,Success,2026-08-23 17:27:23,ce1352,release/v2.1,system_bot,production,563,0.99,0,609,None
PIPE-1212,Deploy,notification-worker_deploy_prod,Failed,2026-08-23 17:36:56,ce1352,release/v2.1,system_bot,production,573,0.59,2,740,DependencyTimeout
PIPE-1212,Integration-Test,notification-worker_integration-test_prod,Skipped,2026-08-23 17:42:17,ce1352,release/v2.1,system_bot,production,321,1.0,0,0,None
PIPE-1213,Build,notification-worker_build_stag,Success,2026-08-23 19:49:32,c56fe3,feature/auth-refresh,glory_ops,staging,212,0.97,0,482,None
PIPE-1213,Unit-Test,notification-worker_unit-test_stag,Success,2026-08-23 19:55:12,c56fe3,feature/auth-refresh,glory_ops,staging,340,0.99,0,271,None
PIPE-1213,Security-Scan,notification-worker_security-scan_stag,Success,2026-08-23 20:02:56,c56fe3,feature/auth-refresh,glory_ops,staging,464,0.95,0,770,None
PIPE-1213,Deploy,notification-worker_deploy_stag,Success,2026-08-23 20:06:40,c56fe3,feature/auth-refresh,glory_ops,staging,224,0.96,1,116,None
PIPE-1213,Integration-Test,notification-worker_integration-test_stag,Success,2026-08-23 20:14:43,c56fe3,feature/auth-refresh,glory_ops,staging,483,0.99,3,834,None
PIPE-1214,Build,web-frontend_build_prod,Success,2026-08-23 21:43:24,c8e000,release/v2.1,system_bot,production,84,0.98,0,526,None
PIPE-1214,Unit-Test,web-frontend_unit-test_prod,Success,2026-08-23 21:52:51,c8e000,release/v2.1,system_bot,production,567,0.96,0,125,None
PIPE-1214,Security-Scan,web-frontend_security-scan_prod,Success,2026-08-23 21:56:17,c8e000,release/v2.1,system_bot,production,206,0.95,0,75,None
PIPE-1214,Deploy,web-frontend_deploy_prod,Failed,2026-08-23 21:58:11,c8e000,release/v2.1,system_bot,production,114,0.55,2,473,ContainerOOM
PIPE-1214,Integration-Test,web-frontend_integration-test_prod,Skipped,2026-08-23 22:05:31,c8e000,release/v2.1,system_bot,production,440,1.0,0,0,None
PIPE-1215,Build,inventory-db-migrator_build_prod,Success,2026-08-24 01:14:15,c8261c,feature/auth-refresh,system_bot,production,135,0.97,1,344,None
PIPE-1215,Unit-Test,inventory-db-migrator_unit-test_prod,Success,2026-08-24 01:21:08,c8261c,feature/auth-refresh,system_bot,production,413,0.98,0,799,None
PIPE-1215,Security-Scan,inventory-db-migrator_security-scan_prod,Success,2026-08-24 01:25:51,c8261c,feature/auth-refresh,system_bot,production,283,0.99,0,814,None
PIPE-1215,Deploy,inventory-db-migrator_deploy_prod,Success,2026-08-24 01:34:33,c8261c,feature/auth-refresh,system_bot,production,522,0.96,0,644,None
PIPE-1215,Integration-Test,inventory-db-migrator_integration-test_prod,Success,2026-08-24 01:40:17,c8261c,feature/auth-refresh,system_bot,production,344,0.96,0,172,None
PIPE-1216,Build,payment-api_build_deve,Success,2026-08-24 03:16:59,c5146f,main,system_bot,development,419,0.96,1,323,None
PIPE-1216,Unit-Test,payment-api_unit-test_deve,Failed,2026-08-24 03:25:56,c5146f,main,system_bot,development,537,0.8,3,559,NullPointerException
PIPE-1216,Security-Scan,payment-api_security-scan_deve,Skipped,2026-08-24 03:34:13,c5146f,main,system_bot,development,497,1.0,0,0,None
PIPE-1216,Deploy,payment-api_deploy_deve,Skipped,2026-08-24 03:42:48,c5146f,main,system_bot,development,515,1.0,0,0,None
PIPE-1216,Integration-Test,payment-api_integration-test_deve,Skipped,2026-08-24 03:47:16,c5146f,main,system_bot,development,268,1.0,0,0,None
PIPE-1217,Build,payment-api_build_prod,Success,2026-08-24 06:17:43,ce67fc,main,glory_ops,production,223,0.97,1,532,None
PIPE-1217,Unit-Test,payment-api_unit-test_prod,Success,2026-08-24 06:20:04,ce67fc,main,glory_ops,production,141,0.95,0,560,None
PIPE-1217,Security-Scan,payment-api_security-scan_prod,Success,2026-08-24 06:22:30,ce67fc,main,glory_ops,production,146,0.95,1,714,None
PIPE-1217,Deploy,payment-api_deploy_prod,Failed,2026-08-24 06:30:41,ce67fc,main,glory_ops,production,491,0.84,1,52,ContainerOOM
PIPE-1217,Integration-Test,payment-api_integration-test_prod,Skipped,2026-08-24 06:39:31,ce67fc,main,glory_ops,production,530,1.0,0,0,None
PIPE-1218,Build,user-profile_build_prod,Success,2026-08-24 08:27:02,c3771d,release/v2.1,glory_ops,production,302,0.99,1,685,None
PIPE-1218,Unit-Test,user-profile_unit-test_prod,Success,2026-08-24 08:36:08,c3771d,release/v2.1,glory_ops,production,546,0.97,2,227,None
PIPE-1218,Security-Scan,user-profile_security-scan_prod,Success,2026-08-24 08:42:38,c3771d,release/v2.1,glory_ops,production,390,0.96,0,775,None
PIPE-1218,Deploy,user-profile_deploy_prod,Success,2026-08-24 08:47:53,c3771d,release/v2.1,glory_ops,production,315,0.95,0,56,None
PIPE-1218,Integration-Test,user-profile_integration-test_prod,Success,2026-08-24 08:57:22,c3771d,release/v2.1,glory_ops,production,569,0.97,0,447,None
PIPE-1219,Build,cart-service_build_deve,Success,2026-08-24 12:19:21,c2d805,feature/auth-refresh,maya_eng,development,261,0.96,0,841,None
PIPE-1219,Unit-Test,cart-service_unit-test_deve,Success,2026-08-24 12:28:11,c2d805,feature/auth-refresh,maya_eng,development,530,1.0,1,797,None
PIPE-1219,Security-Scan,cart-service_security-scan_deve,Success,2026-08-24 12:33:19,c2d805,feature/auth-refresh,maya_eng,development,308,0.97,0,786,None
PIPE-1219,Deploy,cart-service_deploy_deve,Success,2026-08-24 12:38:34,c2d805,feature/auth-refresh,maya_eng,development,315,0.99,0,813,None
